Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Metro Quadrado;Valor m2;Tipo Agregado
Apartamento;Recreio dos Bandeirantes;3;2;1;80;1800.0;670.0;207.0;6400;22.5;Apartamento
Apartamento;Laranjeiras;2;1;1;86;2800.0;1219.0;213.0;7396;32.56;Apartamento
Apartamento;Copacabana;3;1;2;225;8000.0;2150.0;0.0;50625;35.56;Apartamento
Apartamento;Leblon;1;0;0;38;3800.0;1800.0;170.0;1444;100.0;Apartamento
Quitinete;Botafogo;1;0;0;18;900.0;463.0;0.0;324;50.0;Apartamento
Apartamento;Barra da Tijuca;3;2;3;129;3950.0;1645.0;334.0;16641;30.62;Apartamento
Apartamento;Copacabana;3;2;1;150;6000.0;1500.0;350.0;22500;40.0;Apartamento
Apartamento;Tijuca;2;1;0;65;2000.0;600.0;0.0;4225;30.77;Apartamento
Apartamento;Ipanema;3;3;3;794;90000.0;9188.0;6024.0;630436;113.35;Apartamento
Casa;Glória;7;2;0;883;40000.0;0.0;1040.0;779689;45.3;Casa
Apartamento;Laranjeiras;2;0;0;70;2000.0;800.0;85.0;4900;28.57;Apartamento
Apartamento;Flamengo;1;1;0;47;2200.0;380.0;30.0;2209;46.81;Apartamento
Casa de Vila;São Cristóvão;1;0;0;45;1000.0;0.0;15.0;2025;22.22;Apartamento
Casa de Condomínio;Freguesia (Jacarepaguá);4;2;4;179;3900.0;800.0;233.0;32041;21.79;Casa
Apartamento;Freguesia (Jacarepaguá);2;1;1;70;1700.0;800.0;80.0;4900;24.29;Apartamento
Apartamento;Barra da Tijuca;4;2;2;160;4700.0;1700.0;690.0;25600;29.38;Apartamento
Apartamento;Barra da Tijuca;1;1;0;64;1750.0;1177.0;219.0;4096;27.34;Apartamento
Apartamento;Recreio dos Bandeirantes;2;0;1;80;1000.0;1100.0;230.0;6400;12.5;Apartamento
Apartamento;Botafogo;2;0;0;73;2400.0;590.0;141.0;5329;32.88;Apartamento
Casa de Vila;Lins de Vasconcelos;2;0;0;50;900.0;0.0;0.0;2500;18.0;Apartamento
Apartamento;Copacabana;2;1;1;60;2500.0;1603.0;0.0;3600;41.67;Apartamento
Apartamento;Ipanema;5;2;1;328;15600.0;3350.0;619.0;107584;47.56;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;4;3;3;420;8500.0;1000.0;1070.0;176400;20.24;Casa
Apartamento;Recreio dos Bandeirantes;3;1;2;83;1700.0;870.0;193.0;6889;20.48;Apartamento
Casa de Vila;Vila Isabel;1;0;0;32;1000.0;125.0;12.0;1024;31.25;Apartamento
Apartamento;Ipanema;2;1;1;85;10000.0;4000.0;614.0;7225;117.65;Apartamento
Apartamento;Lagoa;3;2;2;376;20000.0;4878.0;1383.0;141376;53.19;Apartamento
Apartamento;Leblon;3;2;3;160;9000.0;1700.0;700.0;25600;56.25;Apartamento
Apartamento;Tijuca;3;0;1;50;2900.0;900.0;0.0;2500;58.0;Apartamento
Apartamento;Jardim Botânico;3;1;0;80;4000.0;1000.0;163.0;6400;50.0;Apartamento
Apartamento;Maracanã;2;1;0;71;1500.0;650.0;50.0;5041;21.13;Apartamento
Apartamento;Jardim Guanabara;1;1;0;53;1500.0;310.0;19.0;2809;28.3;Apartamento
Apartamento;Rio Comprido;2;0;0;64;1000.0;692.0;0.0;4096;15.62;Apartamento
Apartamento;Barra da Tijuca;3;2;2;237;5000.0;1967.0;0.0;56169;21.1;Apartamento
Casa de Condomínio;Freguesia (Jacarepaguá);4;4;4;200;2900.0;550.0;120.0;40000;14.5;Casa
Casa;Campo Grande;4;2;0;120;1600.0;0.0;0.0;14400;13.33;Casa
Apartamento;Centro;2;0;0;63;1300.0;526.0;21.0;3969;20.63;Apartamento
Casa;Barra da Tijuca;1;0;1;55;1600.0;0.0;0.0;3025;29.09;Casa
Apartamento;Barra da Tijuca;3;0;1;110;3200.0;1311.0;271.0;12100;29.09;Apartamento
Apartamento;Recreio dos Bandeirantes;1;1;1;77;1900.0;471.0;0.0;5929;24.68;Apartamento
Apartamento;Pechincha;1;1;1;40;850.0;442.0;15.0;1600;21.25;Apartamento
Apartamento;Méier;3;1;1;104;1800.0;815.0;182.0;10816;17.31;Apartamento
Apartamento;Cosme Velho;2;2;0;106;3600.0;1220.0;200.0;11236;33.96;Apartamento
Apartamento;Sampaio;2;0;0;78;750.0;298.0;13.0;6084;9.62;Apartamento
Apartamento;Vargem Pequena;2;1;1;70;1200.0;650.0;120.0;4900;17.14;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;105;2000.0;815.0;206.0;11025;19.05;Apartamento
Apartamento;Tijuca;3;3;2;260;4000.0;977.0;2232.0;67600;15.38;Apartamento
Apartamento;Barra da Tijuca;4;3;4;294;8000.0;3263.0;687.0;86436;27.21;Apartamento
Apartamento;Flamengo;4;1;1;182;4900.0;1463.0;508.0;33124;26.92;Apartamento
Apartamento;Botafogo;1;0;0;44;3700.0;850.0;125.0;1936;84.09;Apartamento
Apartamento;Botafogo;2;1;0;64;3400.0;917.0;152.0;4096;53.12;Apartamento
Apartamento;Copacabana;3;2;1;115;4000.0;1400.0;0.0;13225;34.78;Apartamento
Apartamento;Barra da Tijuca;4;2;3;157;4509.0;2230.0;385.0;24649;28.72;Apartamento
Apartamento;Ipanema;1;0;0;60;4000.0;500.0;200.0;3600;66.67;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;2300.0;1300.0;0.0;8100;25.56;Apartamento
Apartamento;Ipanema;2;1;1;65;5500.0;990.0;250.0;4225;84.62;Apartamento
Apartamento;Barra da Tijuca;4;3;4;227;6500.0;2800.0;530.0;51529;28.63;Apartamento
Apartamento;Barra da Tijuca;2;1;1;88;2400.0;960.0;98.0;7744;27.27;Apartamento
Apartamento;Vila Isabel;2;2;1;67;2000.0;745.0;70.0;4489;29.85;Apartamento
Apartamento;Leblon;1;0;0;50;4400.0;1898.0;270.0;2500;88.0;Apartamento
Casa de Condomínio;Itanhangá;4;4;2;700;17000.0;1600.0;1435.0;490000;24.29;Casa
Apartamento;Ramos;1;1;0;47;750.0;470.0;0.0;2209;15.96;Apartamento
Apartamento;Leblon;3;1;1;164;10000.0;2600.0;450.0;26896;60.98;Apartamento
Apartamento;Botafogo;3;2;0;263;5500.0;2040.0;575.0;69169;20.91;Apartamento
Apartamento;Grajaú;2;0;0;47;1150.0;448.0;0.0;2209;24.47;Apartamento
Apartamento;Copacabana;1;0;0;37;1500.0;319.0;67.0;1369;40.54;Apartamento
Apartamento;Leblon;3;2;1;120;7000.0;1691.0;404.0;14400;58.33;Apartamento
Apartamento;Copacabana;3;1;1;163;4800.0;1708.0;261.0;26569;29.45;Apartamento
Apartamento;Leme;3;1;0;100;4600.0;930.0;213.0;10000;46.0;Apartamento
Apartamento;Copacabana;1;0;1;30;1700.0;360.0;22.0;900;56.67;Apartamento
Apartamento;Tijuca;2;0;0;75;2100.0;482.0;88.0;5625;28.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;91;1600.0;776.0;160.0;8281;17.58;Apartamento
Apartamento;Flamengo;3;0;0;80;2400.0;650.0;0.0;6400;30.0;Apartamento
Apartamento;Santa Teresa;1;0;0;50;1450.0;400.0;0.0;2500;29.0;Apartamento
Apartamento;Botafogo;2;1;1;98;3600.0;1116.0;199.0;9604;36.73;Apartamento
Apartamento;Copacabana;3;1;0;130;2950.0;1260.0;188.0;16900;22.69;Apartamento
Casa de Condomínio;Barra da Tijuca;4;1;1;439;8500.0;1350.0;950.0;192721;19.36;Casa
Apartamento;Leblon;3;1;0;101;4500.0;1350.0;350.0;10201;44.55;Apartamento
Apartamento;Barra da Tijuca;5;4;3;400;7000.0;4700.0;0.0;160000;17.5;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;0;80;2600.0;1680.0;140.0;6400;32.5;Apartamento
Apartamento;Campo Grande;2;1;0;50;1000.0;295.0;0.0;2500;20.0;Apartamento
Apartamento;Méier;3;2;0;96;2000.0;600.0;0.0;9216;20.83;Apartamento
Apartamento;Botafogo;2;1;1;70;6000.0;900.0;0.0;4900;85.71;Apartamento
Apartamento;Lagoa;4;0;1;180;6500.0;1520.0;300.0;32400;36.11;Apartamento
Apartamento;Ipanema;4;2;1;162;6000.0;2871.0;550.0;26244;37.04;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;0;0;40;1000.0;150.0;0.0;1600;25.0;Apartamento
Casa de Condomínio;Anil;3;2;1;207;4500.0;563.0;255.0;42849;21.74;Casa
Apartamento;Recreio dos Bandeirantes;3;1;1;137;2500.0;700.0;0.0;18769;18.25;Apartamento
Casa de Vila;Maracanã;3;0;0;80;2200.0;150.0;16.0;6400;27.5;Apartamento
Apartamento;Jardim Botânico;3;1;0;100;2900.0;1087.0;176.0;10000;29.0;Apartamento
Apartamento;Lagoa;4;3;4;380;20000.0;3220.0;1358.0;144400;52.63;Apartamento
Apartamento;Lagoa;3;2;3;125;5400.0;1600.0;480.0;15625;43.2;Apartamento
Apartamento;Botafogo;3;1;1;101;5600.0;2290.0;519.0;10201;55.45;Apartamento
Apartamento;Laranjeiras;4;2;1;147;5000.0;1550.0;300.0;21609;34.01;Apartamento
Apartamento;Jardim Guanabara;3;2;1;104;2700.0;700.0;160.0;10816;25.96;Apartamento
Apartamento;Barra da Tijuca;2;1;2;100;2709.0;1140.0;0.0;10000;27.09;Apartamento
Apartamento;Copacabana;2;0;1;110;3900.0;826.0;364.0;12100;35.45;Apartamento
Apartamento;Piedade;2;0;0;52;1600.0;420.0;0.0;2704;30.77;Apartamento
Casa de Condomínio;Taquara;3;0;1;195;2500.0;150.0;0.0;38025;12.82;Casa
Apartamento;Lagoa;2;1;1;85;3850.0;785.0;185.0;7225;45.29;Apartamento
Apartamento;Ipanema;3;2;1;130;7200.0;1700.0;520.0;16900;55.38;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;105;2500.0;662.0;0.0;11025;23.81;Apartamento
Apartamento;Laranjeiras;3;1;1;145;3995.0;1600.0;0.0;21025;27.55;Apartamento
Apartamento;Botafogo;1;0;0;45;1990.0;480.0;20.0;2025;44.22;Apartamento
Apartamento;Copacabana;3;0;0;76;3500.0;868.0;103.0;5776;46.05;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;2;95;2500.0;862.0;100.0;9025;26.32;Apartamento
Apartamento;Recreio dos Bandeirantes;4;3;2;181;3200.0;1080.0;4039.0;32761;17.68;Apartamento
Apartamento;Praça da Bandeira;2;0;0;57;1200.0;590.0;60.0;3249;21.05;Apartamento
Apartamento;Ipanema;1;0;0;45;2500.0;505.0;100.0;2025;55.56;Apartamento
Apartamento;Laranjeiras;2;0;1;80;1800.0;1200.0;96.0;6400;22.5;Apartamento
Apartamento;Copacabana;2;0;1;140;7800.0;1300.0;0.0;19600;55.71;Apartamento
Apartamento;Copacabana;1;0;0;35;2000.0;574.0;24.0;1225;57.14;Apartamento
Apartamento;Barra da Tijuca;2;2;1;105;4800.0;2000.0;680.0;11025;45.71;Apartamento
Apartamento;Barra da Tijuca;2;1;1;100;2700.0;1150.0;0.0;10000;27.0;Apartamento
Casa;Cosmos;1;1;0;36;500.0;0.0;0.0;1296;13.89;Casa
Quitinete;Botafogo;1;0;0;25;1100.0;550.0;250.0;625;44.0;Apartamento
Apartamento;Copacabana;3;1;0;105;2700.0;1125.0;232.0;11025;25.71;Apartamento
Apartamento;Freguesia (Jacarepaguá);4;4;2;260;2700.0;1845.0;0.0;67600;10.38;Apartamento
Quitinete;Gardênia Azul;1;0;0;25;490.0;0.0;0.0;625;19.6;Apartamento
Apartamento;Copacabana;2;0;0;60;4500.0;700.0;1500.0;3600;75.0;Apartamento
Apartamento;Botafogo;2;1;1;53;3000.0;1300.0;222.0;2809;56.6;Apartamento
Apartamento;Cosmos;2;1;0;45;400.0;217.0;0.0;2025;8.89;Apartamento
Apartamento;Jacarepaguá;2;1;1;82;2350.0;543.0;135.0;6724;28.66;Apartamento
Quitinete;Irajá;1;0;0;20;500.0;0.0;0.0;400;25.0;Apartamento
Casa de Condomínio;São Cristóvão;2;0;2;120;2000.0;0.0;0.0;14400;16.67;Casa
Apartamento;Gávea;2;1;1;75;3300.0;800.0;220.0;5625;44.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;85;2300.0;800.0;140.0;7225;27.06;Apartamento
Casa;Jacaré;2;1;0;80;1500.0;0.0;150.0;6400;18.75;Casa
Quitinete;Santa Teresa;1;0;0;30;1000.0;200.0;0.0;900;33.33;Apartamento
Apartamento;Leblon;2;2;1;90;2800.0;1373.0;457.0;8100;31.11;Apartamento
Apartamento;Taquara;2;0;0;52;900.0;526.0;38.0;2704;17.31;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;65;1900.0;820.0;136.0;4225;29.23;Apartamento
Apartamento;Tijuca;3;0;0;92;1600.0;805.0;160.0;8464;17.39;Apartamento
Apartamento;São Cristóvão;2;1;1;55;1350.0;580.0;34.0;3025;24.55;Apartamento
Apartamento;Ipanema;2;1;2;83;12000.0;4190.0;511.0;6889;144.58;Apartamento
Apartamento;Laranjeiras;3;1;1;120;3200.0;1600.0;203.0;14400;26.67;Apartamento
Apartamento;Barra da Tijuca;2;1;1;60;2809.0;1000.0;0.0;3600;46.82;Apartamento
Apartamento;Ipanema;2;2;2;220;17000.0;1800.0;1400.0;48400;77.27;Apartamento
Apartamento;Copacabana;3;3;3;220;8000.0;2200.0;350.0;48400;36.36;Apartamento
Casa;Campo Grande;1;1;0;61;830.0;0.0;0.0;3721;13.61;Casa
Casa de Condomínio;Barra da Tijuca;5;6;5;560;28000.0;2200.0;0.0;313600;50.0;Casa
Apartamento;Freguesia (Jacarepaguá);3;2;1;135;2250.0;900.0;207.0;18225;16.67;Apartamento
Apartamento;Copacabana;4;2;2;389;11800.0;4133.0;1153.0;151321;30.33;Apartamento
Apartamento;Campo Grande;2;1;0;65;700.0;240.0;0.0;4225;10.77;Apartamento
Casa de Condomínio;Campinho;2;1;1;75;1600.0;40.0;0.0;5625;21.33;Casa
Apartamento;Laranjeiras;2;2;1;70;2400.0;1350.0;145.0;4900;34.29;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;0;59;1500.0;532.0;0.0;3481;25.42;Apartamento
Apartamento;Honório Gurgel;2;1;0;48;650.0;250.0;0.0;2304;13.54;Apartamento
Apartamento;São Conrado;3;2;1;150;4000.0;2046.0;480.0;22500;26.67;Apartamento
Apartamento;Flamengo;2;0;0;81;2500.0;595.0;136.0;6561;30.86;Apartamento
Apartamento;Barra da Tijuca;2;2;1;119;4500.0;1850.0;580.0;14161;37.82;Apartamento
Apartamento;Leblon;3;1;1;170;6700.0;1900.0;350.0;28900;39.41;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;4;2;4;316;4500.0;990.0;0.0;99856;14.24;Casa
Apartamento;Ipanema;4;5;4;375;35000.0;7000.0;3500.0;140625;93.33;Apartamento
Apartamento;Lagoa;2;1;1;139;6500.0;1200.0;0.0;19321;46.76;Apartamento
Casa de Condomínio;Barra da Tijuca;4;6;4;950;20000.0;2650.0;0.0;902500;21.05;Casa
Apartamento;Centro;1;0;0;40;1000.0;300.0;20.0;1600;25.0;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;1;69;1600.0;850.0;0.0;4761;23.19;Apartamento
Apartamento;Copacabana;1;0;0;70;2100.0;650.0;82.0;4900;30.0;Apartamento
Apartamento;Lagoa;3;2;1;350;17000.0;1700.0;580.0;122500;48.57;Apartamento
Casa de Vila;Olaria;1;0;0;40;800.0;0.0;0.0;1600;20.0;Apartamento
Apartamento;Andaraí;2;1;0;70;1700.0;1000.0;0.0;4900;24.29;Apartamento
Apartamento;Barra da Tijuca;3;2;3;120;3200.0;1600.0;200.0;14400;26.67;Apartamento
Apartamento;Ipanema;2;0;0;115;2700.0;1570.0;175.0;13225;23.48;Apartamento
Apartamento;Copacabana;2;0;0;120;4000.0;1408.0;196.0;14400;33.33;Apartamento
Apartamento;Botafogo;3;2;1;105;3200.0;1312.0;239.0;11025;30.48;Apartamento
Casa;Curicica;3;5;1;150;2500.0;0.0;1200.0;22500;16.67;Casa
Apartamento;Vila Isabel;1;1;0;75;1500.0;600.0;80.0;5625;20.0;Apartamento
Apartamento;Leblon;2;0;0;70;5000.0;350.0;400.0;4900;71.43;Apartamento
Apartamento;Lagoa;2;1;0;72;2100.0;1075.0;230.0;5184;29.17;Apartamento
Apartamento;Leblon;2;0;1;96;6000.0;1200.0;275.0;9216;62.5;Apartamento
Apartamento;Leblon;2;0;0;57;2800.0;680.0;0.0;3249;49.12;Apartamento
Apartamento;Laranjeiras;3;1;1;130;3150.0;721.0;163.0;16900;24.23;Apartamento
Apartamento;Leblon;3;1;1;150;8000.0;1540.0;6000.0;22500;53.33;Apartamento
Apartamento;Ipanema;3;0;0;120;4900.0;1200.0;340.0;14400;40.83;Apartamento
Apartamento;Tijuca;2;0;0;68;1290.0;670.0;74.0;4624;18.97;Apartamento
Apartamento;Copacabana;4;1;1;230;5000.0;1850.0;3500.0;52900;21.74;Apartamento
Apartamento;Barra da Tijuca;3;2;2;140;5809.0;1700.0;700.0;19600;41.49;Apartamento
Apartamento;Leblon;2;2;1;94;7500.0;1200.0;230.0;8836;79.79;Apartamento
Casa de Condomínio;Barra da Tijuca;6;6;6;1200;25000.0;1650.0;2900.0;1440000;20.83;Casa
Apartamento;Recreio dos Bandeirantes;3;4;3;178;3250.0;1100.0;4922.0;31684;18.26;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;2;1;132;1800.0;1197.0;860.0;17424;13.64;Apartamento
Apartamento;Catete;2;0;0;64;1800.0;800.0;0.0;4096;28.12;Apartamento
Apartamento;Urca;2;0;1;65;3200.0;350.0;350.0;4225;49.23;Apartamento
Apartamento;Leblon;3;1;0;240;8000.0;2000.0;500.0;57600;33.33;Apartamento
Apartamento;Barra da Tijuca;1;1;0;68;1700.0;1002.0;1567.0;4624;25.0;Apartamento
Apartamento;Barra da Tijuca;2;2;1;73;2750.0;1312.0;135.0;5329;37.67;Apartamento
Apartamento;Copacabana;3;0;3;110;4000.0;840.0;304.0;12100;36.36;Apartamento
Casa de Vila;Tijuca;2;0;0;75;2200.0;0.0;0.0;5625;29.33;Apartamento
Apartamento;Todos os Santos;2;0;0;52;900.0;380.0;0.0;2704;17.31;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;0;224;3500.0;1080.0;448.0;50176;15.62;Apartamento
Apartamento;Vista Alegre;2;1;0;70;1200.0;170.0;0.0;4900;17.14;Apartamento
Apartamento;Barra da Tijuca;3;3;2;160;10000.0;2300.0;345.0;25600;62.5;Apartamento
Apartamento;Leblon;3;2;1;180;8400.0;2400.0;439.0;32400;46.67;Apartamento
Apartamento;Campo Grande;2;1;0;52;500.0;90.0;0.0;2704;9.62;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;90;2500.0;520.0;210.0;8100;27.78;Apartamento
Apartamento;Jardim Botânico;3;1;1;125;3800.0;950.0;0.0;15625;30.4;Apartamento
Apartamento;Copacabana;1;0;0;40;1200.0;705.0;69.0;1600;30.0;Apartamento
Apartamento;Leblon;4;2;1;172;11500.0;2400.0;584.0;29584;66.86;Apartamento
Apartamento;Ipanema;2;1;0;65;3600.0;1000.0;175.0;4225;55.38;Apartamento
Apartamento;Campo Grande;2;1;0;65;850.0;75.0;0.0;4225;13.08;Apartamento
Casa de Vila;Riachuelo;2;0;0;43;1000.0;0.0;120.0;1849;23.26;Apartamento
Casa;Inhoaíba;1;0;0;50;600.0;0.0;0.0;2500;12.0;Casa
Apartamento;Leblon;2;1;0;70;2800.0;630.0;98.0;4900;40.0;Apartamento
Apartamento;Vaz Lobo;1;1;0;39;600.0;175.0;0.0;1521;15.38;Apartamento
Apartamento;Taquara;2;1;1;59;1000.0;514.0;0.0;3481;16.95;Apartamento
Apartamento;Bento Ribeiro;2;1;0;69;1100.0;15.0;0.0;4761;15.94;Apartamento
Apartamento;Méier;3;1;1;101;1900.0;1123.0;140.0;10201;18.81;Apartamento
Apartamento;Copacabana;1;0;0;50;2000.0;590.0;72.0;2500;40.0;Apartamento
Apartamento;Copacabana;4;2;2;389;11800.0;4133.0;1153.0;151321;30.33;Apartamento
Apartamento;Barra da Tijuca;1;1;1;60;2300.0;1769.0;360.0;3600;38.33;Apartamento
Apartamento;Copacabana;3;0;2;180;12500.0;1600.0;400.0;32400;69.44;Apartamento
Apartamento;Leme;2;1;1;83;5500.0;630.0;0.0;6889;66.27;Apartamento
Casa de Condomínio;Barra da Tijuca;5;3;4;500;8500.0;900.0;0.0;250000;17.0;Casa
Apartamento;Gávea;3;1;1;90;4500.0;1400.0;295.0;8100;50.0;Apartamento
Apartamento;Ipanema;3;1;1;160;20000.0;2100.0;6147.0;25600;125.0;Apartamento
Apartamento;Ipanema;3;1;1;152;7400.0;1720.0;0.0;23104;48.68;Apartamento
Apartamento;Copacabana;3;1;0;100;3200.0;690.0;174.0;10000;32.0;Apartamento
Apartamento;São Francisco Xavier;2;1;0;101;2000.0;431.0;124.0;10201;19.8;Apartamento
Quitinete;Flamengo;1;0;0;22;1000.0;378.0;0.0;484;45.45;Apartamento
Apartamento;Lagoa;4;2;4;388;20000.0;3000.0;0.0;150544;51.55;Apartamento
Apartamento;Copacabana;3;1;0;120;4500.0;986.0;240.0;14400;37.5;Apartamento
Apartamento;Abolição;2;1;0;53;1200.0;400.0;0.0;2809;22.64;Apartamento
Apartamento;Recreio dos Bandeirantes;1;1;1;52;2100.0;1200.0;130.0;2704;40.38;Apartamento
Casa;Pechincha;5;3;1;300;3000.0;0.0;290.0;90000;10.0;Casa
Apartamento;Pechincha;1;1;0;45;780.0;370.0;30.0;2025;17.33;Apartamento
Apartamento;Humaitá;1;0;0;60;1900.0;1232.0;175.0;3600;31.67;Apartamento
Apartamento;Copacabana;2;0;0;111;3200.0;1500.0;200.0;12321;28.83;Apartamento
Apartamento;Flamengo;2;1;0;64;2000.0;660.0;96.0;4096;31.25;Apartamento
Apartamento;Jardim Botânico;1;1;1;95;2600.0;1007.0;209.0;9025;27.37;Apartamento
Apartamento;Barra da Tijuca;3;2;1;127;4200.0;1700.0;300.0;16129;33.07;Apartamento
Apartamento;Tijuca;3;1;1;165;2650.0;1308.0;0.0;27225;16.06;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;81;2000.0;480.0;180.0;6561;24.69;Apartamento
Apartamento;Botafogo;1;0;0;38;1390.0;405.0;0.0;1444;36.58;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;2;149;3000.0;680.0;293.0;22201;20.13;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;92;2500.0;840.0;195.0;8464;27.17;Apartamento
Casa;Méier;4;1;0;180;2500.0;0.0;80.0;32400;13.89;Casa
Apartamento;São Conrado;3;1;1;114;3200.0;1280.0;1900.0;12996;28.07;Apartamento
Apartamento;Campo Grande;2;1;0;53;800.0;265.0;0.0;2809;15.09;Apartamento
Apartamento;Barra da Tijuca;4;3;2;239;7500.0;1500.0;350.0;57121;31.38;Apartamento
Casa de Condomínio;São Cristóvão;2;1;2;100;2100.0;170.0;66.0;10000;21.0;Casa
Apartamento;Leblon;2;1;1;85;5000.0;1100.0;299.0;7225;58.82;Apartamento
Apartamento;Ipanema;2;1;1;75;3000.0;980.0;100.0;5625;40.0;Apartamento
Apartamento;Barra da Tijuca;4;3;4;403;160000.0;3714.0;2000.0;162409;397.02;Apartamento
Apartamento;Grajaú;3;2;1;90;1700.0;900.0;87.0;8100;18.89;Apartamento
Quitinete;Glória;1;0;0;32;1250.0;320.0;0.0;1024;39.06;Apartamento
Apartamento;Cachambi;2;1;1;75;1400.0;715.0;0.0;5625;18.67;Apartamento
Apartamento;Centro;3;0;0;76;1700.0;350.0;0.0;5776;22.37;Apartamento
Apartamento;Botafogo;3;2;1;120;2800.0;1400.0;300.0;14400;23.33;Apartamento
Apartamento;Campo Grande;4;2;2;140;2400.0;750.0;0.0;19600;17.14;Apartamento
Apartamento;Copacabana;1;0;0;41;2000.0;647.0;24.0;1681;48.78;Apartamento
Apartamento;Barra da Tijuca;3;2;1;120;2900.0;1500.0;310.0;14400;24.17;Apartamento
Apartamento;Barra da Tijuca;1;0;1;60;1500.0;1100.0;245.0;3600;25.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;75;3000.0;1300.0;1332.0;5625;40.0;Apartamento
Apartamento;Tijuca;2;1;0;70;1600.0;471.0;0.0;4900;22.86;Apartamento
Apartamento;Ipanema;2;0;0;45;3000.0;550.0;22.0;2025;66.67;Apartamento
Apartamento;Sampaio;1;0;0;36;650.0;293.0;14.0;1296;18.06;Apartamento
Apartamento;Botafogo;1;1;0;55;2600.0;800.0;150.0;3025;47.27;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;85;1700.0;591.0;197.0;7225;20.0;Apartamento
Apartamento;Recreio dos Bandeirantes;4;2;4;390;5000.0;987.0;0.0;152100;12.82;Apartamento
Apartamento;Ipanema;3;0;1;174;12000.0;2010.0;0.0;30276;68.97;Apartamento
Apartamento;Vila Isabel;2;0;0;70;1500.0;310.0;0.0;4900;21.43;Apartamento
Apartamento;Copacabana;1;0;0;25;1600.0;400.0;20.0;625;64.0;Apartamento
Apartamento;Ipanema;3;1;1;170;9500.0;1650.0;440.0;28900;55.88;Apartamento
Apartamento;Barra da Tijuca;3;2;1;162;5000.0;1200.0;543.0;26244;30.86;Apartamento
Apartamento;Lagoa;3;2;1;376;22000.0;4870.0;1237.0;141376;58.51;Apartamento
Apartamento;Barra da Tijuca;3;3;3;225;8000.0;2700.0;400.0;50625;35.56;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;3;2;3;150;3200.0;1000.0;0.0;22500;21.33;Casa
Apartamento;Copacabana;3;1;0;110;3750.0;1115.0;0.0;12100;34.09;Apartamento
Apartamento;Copacabana;3;2;1;220;6000.0;1900.0;5200.0;48400;27.27;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;4;2;3;135;2800.0;560.0;0.0;18225;20.74;Casa
Casa de Condomínio;Itanhangá;5;5;5;500;15000.0;1800.0;650.0;250000;30.0;Casa
Casa de Condomínio;Vargem Grande;3;2;1;100;2100.0;415.0;85.0;10000;21.0;Casa
Apartamento;Recreio dos Bandeirantes;2;1;1;94;2100.0;600.0;200.0;8836;22.34;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;4;10;3;480;15000.0;590.0;0.0;230400;31.25;Casa
Apartamento;Copacabana;3;1;2;250;12000.0;1020.0;0.0;62500;48.0;Apartamento
Quitinete;Copacabana;1;0;0;36;1600.0;610.0;54.0;1296;44.44;Apartamento
Apartamento;Pechincha;1;1;0;68;1150.0;554.0;13.0;4624;16.91;Apartamento
Apartamento;Ipanema;3;2;1;150;6300.0;2200.0;495.0;22500;42.0;Apartamento
Apartamento;Cachambi;1;1;0;36;600.0;407.0;0.0;1296;16.67;Apartamento
Apartamento;Ipanema;4;1;3;200;8000.0;2400.0;370.0;40000;40.0;Apartamento
Casa;Irajá;2;1;1;60;1150.0;0.0;0.0;3600;19.17;Casa
Apartamento;Praça da Bandeira;1;0;0;40;900.0;435.0;0.0;1600;22.5;Apartamento
Casa;Jardim Botânico;7;6;4;845;35000.0;0.0;0.0;714025;41.42;Casa
Apartamento;Flamengo;1;0;0;45;1100.0;514.0;67.0;2025;24.44;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;1800.0;1300.0;0.0;4900;25.71;Apartamento
Apartamento;Tijuca;2;1;1;94;2000.0;650.0;0.0;8836;21.28;Apartamento
Apartamento;Copacabana;1;0;0;39;2000.0;528.0;0.0;1521;51.28;Apartamento
