to_postcode,to_country_id
88063-277,32
88063300,96
88063-300,160
88063-315,32
88063430,64
88063450,32
88063-480,64
88063540,64
88063555,64
88063-650,64
88063670,64
88063-670,96
88063-710,32
88064-072,32
88064092,32
88064400,128
88065-040,64
88065-093,32
88065185,96
88065362,32
88066-010,32
88066-024,32
88066028,32
88066067,32
88066075,32
88066-100,128
88066128,32
88066-128,128
88066-129,64
88066-250,32
88066303,32
88066-508,64
88067-001,32
88070150,32
88070-150,32
88070270,32
88070-605,32
88070-700,64
88070-810,32
88075000,32
88075-000,32
88075-050,32
88075060,32
88075100,32
88075-290,64
88075301,32
88075330,32
88075340,64
88075525,32
88080010,32
88080-120,96
88080-145,32
88080250,64
88080701,32
88080760,32
88080-800,64
88080901,64
88080-901,32
88085200,128
88085201,64
88085260,64
88085-260,128
88085470,32
88085-470,32
88095-001,32
88095-122,32
88095-360,32
88095-610,32
88095-700,32
88101020,96
88101-020,64
88101-260,64
88101270,64
88101-290,32
88101-360,32
88101-400,32
88103250,32
88103270,64
88103465,32
88103-475,32
88103-650,64
88103670,64
88103750,32
88104-200,32
88106232,64
88106260,64
88106565,32
88106580,32
88106-614,64
88106-775,64
88107043,96
88107044,32
88107-416,32
88107458,32
88107-477,32
88107-565,32
88107-750,32
88108270,32
88108-430,32
88108440,32
88110-030,32
88110-130,32
88110500,32
88110609,64
88110636,32
88110-780,32
88111-130,96
88111-330,64
88111-480,32
88111490,64
88111-510,32
88113-220,64
88113260,64
88113420,32
88113-459,64
88113-500,64
88113-750,32
88115050,64
88115100,32
88115160,32
88115-550,64
88117000,32
88117-010,32
88117037,64
88117-110,32
88117130,32
88117-250,32
88117351,96
88117405,32
88117-420,32
88119-444,32
88122 160,32
88122160,32
88122-400,32
88122-490,96
88125000,32
88130101,64
88130300,32
88130434,32
88130-660,32
88130-743,32
88131-040,32
88131-791,32
88132-149,64
88132-150,32
88132205,32
88132280,32
88132-500,32
88132599,96
88132610,32
88133-100,32
88133580,32
88133-650,32
88134565,32
88134600,96
88134-700,32
88134-734,32
88134764,32
88135-000,32
88135-100,32
88135-215,64
88135-394,32
88136214,32
88136307,32
88136-335,32
88137086,32
88137102,32
88137315,32
88138155,32
88139-108,64
88139399,64
88140000,96
88140-000,128
88150000,32
88150-000,64
88160-000,32
88160-156,64
88160-160,96
88160310,32
88161-476,64
88161-592,32
88162-246,32
88164-220,64
88169-899,32
88190000,160
88190-000,32
88200000,256
88200-000,256
88210000,160
88210-000,128
88215000,128
88215-000,64
88220000,544
88220-000,448
88230000,32
88240000,64
88240-000,32
88270-000,32
88301201,64
88301240,32
88301350,32
88301360,32
88301380,32
88301441,32
88301486,32
88301-500,32
88301580,32
88301-660,64
88302-006,32
88302-203,32
88302250,64
88302-403,32
88302540,32
88302560,64
88303001,32
88303-220,96
88303303,32
88303-340,32
88303380,32
88303400,32
88303401,32
88304-310,32
88304-401,64
88306018,32
88306-120,32
88306-549,32
88306-730,32
88306785,32
88306806,128
88306-806,32
88307010,64
88307-010,32
88307650,32
88308670,32
88309110,32
88309-200,64
88310-015,32
88310-110,32
88310120,32
88310150,32
88310631,32
88310-651,32
88311-320,64
88311355,32
88312100,64
88312-170,64
88316-460,32
88330003,32
88330009,32
88330012,96
88330030,32
88330040,64
88330060,32
88330-060,32
88330079,64
88330203,32
88330-203,96
88330-210,32
88330236,32
88330263,32
88330278,32
88330293,32
88330-296,32
88330302,64
88330-334,32
88330-360,32
88330428,64
88330-428,32
88330-456,32
88330-466,32
88330-530,32
88330596,96
88330622,64
88330640,32
88330696,32
88330711,64
88330-711,32
88330729,32
88330756,32
88330-756,32
88330780,64
88330-786,32
88330798,64
88331-025,32
88331-030,32
88331120,32
88331-400,32
88331-440,64
88331-445,32
88331-505,32
88332460,32
88332480,32
88334000,32
88334-000,32
88336070,64
88336-140,32
88336-320,32
88337-500,32
88337-520,32
88338-063,32
88338078,32
88338130,32
88338-185,32
88338-210,32
88338-245,32
88338-450,32
88338555,32
88338-630,32
88340143,64
88340215,32
88340251,32
88340-350,32
88340467,32
88340-680,64
88340774,64
88343446,32
88343-846,32
88345-173,32
88345536,32
88345653,32
88345659,32
88345-720,32
88348006,32
88348-162,32
88348-435,32
88348541,32
88350-030,32
88350160,32
88350-230,32
88350300,64
88350350,64
88350-480,32
88350685,32
88350-701,32
88351110,64
88351160,32
88351187,32
88351430,32
88352-201,32
88353-120,32
88354-330,32
88354-420,128
88354699,32
88356-470,32
88358420,32
88359-002,32
88360000,32
88370-332,64
88370-338,32
88370344,32
88370-396,32
88370-762,64
88371-320,64
88372-060,32
88372120,32
88372-576,64
88372-596,32
88372604,32
88372618,32
88372-626,32
88372-822,32
88380000,192
88380-000,96
88385000,64
88385-000,64
88390000,96
88390-000,192
88400000,64
88400-000,96
88445000,32
88490-000,64
88495000,352
88495-000,320
88501100,96
88501111,64
88501160,32
88501460,32
88502-025,32
88502110,32
88502260,32
88503-056,32
88508460,32
88508520,32
88511-095,32
88521200,64
88523010,32
88523-010,32
88540-000,192
88570000,128
88600-000,32
88650000,192
88650-000,64
88701-330,32
88701611,32
88702210,32
88702-280,32
88702295,32
88702-869,32
88704070,32
88704135,32
88704211,64
88705-330,32
88705-340,32
88705-707,32
88705755,32
88705840,32
88706297,32
88706535,32
88708130,32
88708645,32
88708650,64
88708-771,32
88708837,32
88715000,32
88715-000,64
88715973,64
88717000,32
88720000,32
88730-000,32
88740000,288
88750000,32
88780000,128
88780-000,608
88790000,32
88790-000,96
88798000,32
88801018,32
88801210,32
88801400,32
88801-400,32
88801440,64
88801520,32
88802050,32
88802080,32
88802380,32
88802400,32
88803120,128
88803-150,32
88803426,32
88804-070,32
88804330,32
88805-370,32
88806350,32
88810320,32
88810-410,32
88811350,32
88811-503,64
88811670,32
88813-233,32
88813-570,32
88815055,32
88818312,64
88820-000,32
88828-000,64
88840000,160
88845000,96
88862000,32
88880000,32
88900-216,32
88905-010,32
88906000,32
88906-020,64
88915-000,64
88935000,32
88940000,32
88960000,64
88960-000,32
88970000,64
88980000,32
88990-000,32
89010-202,32
89010-301,32
89010310,32
89010330,32
89010-330,32
89010380,32
89010919,32
89012020,64
89012170,32
89012180,96
89012190,32
89012-190,96
89012-200,32
89012-497,64
89012510,64
89015100,64
89020-260,32
89020-301,32
89021-062,32
89021-070,32
89021120,96
89022140,32
89022-140,32
89022-450,32
89023090,32
89023201,32
89023400,32
89027-350,32
89030-108,32
89030-110,32
89030400,32
89030-400,32
89030-420,32
89031-330,32
89032-139,64
89032-250,32
89035000,32
89035-100,32
89035-140,128
89035-360,32
89035430,32
89036080,32
89036-180,32
89036-650,32
89036-735,32
89037-000,32
89037-002,64
89037035,32
89037-060,32
89037-506,64
89037652,32
89037-660,32
89037-760,64
89041200,96
89042-030,32
89042-330,32
89045360,32
89050000,96
89050-100,32
89051-630,32
89052-050,64
89052-400,32
89052-420,32
89052-440,32
89053-133,32
89053330,32
89053450,64
89055-001,32
89055-400,64
89055440,32
89055-470,32
89056110,160
89056-418,32
89057-001,64
89057210,32
89057-210,32
89057301,96
89057-340,32
89057-660,32
89063315,32
89065-360,64
89065-700,32
89066040,64
89066301,32
89066-302,32
89066-325,32
89066-377,64
89066-550,64
89068-040,96
89068-060,32
89070349,32
89070450,32
89070-481,32
89080-269,32
89080293,32
89082-256,32
89086066,32
89086-787,32
89107-000,96
89110-067,64
89110-215,32
89114-057,32
89114139,32
89114-742,32
89114826,32
89116-520,32
89120000,96
89120-000,96
89136000,32
89136-000,64
89148000,32
89160-240,32
89160-282,32
89161-132,32
89161-468,32
89163-260,96
89165-421,32
89165-583,32
89165-790,64
89167-066,96
89167-354,32
89167-414,32
89170-000,32
89172-000,32
89182000,192
89182-000,32
89186000,32
89186-000,32
89201-150,32
89201265,64
89201-480,32
89202205,32
89202-400,32
89202-401,32
89202440,32
89202-440,64
89203060,32
89203-115,64
89203500,128
89203560,64
89204345,96
89204620,32
89204710,64
89209-068,32
89209158,32
89211442,32
89214512,64
89216-330,32
89216400,32
89216-400,64
89216-520,32
89217195,32
89218-080,32
89218315,32
89218-420,96
89218585,64
89219340,32
89220070,32
89221-006,32
89221350,32
89221-360,64
89221720,32
89222-490,32
89222-520,32
89223-150,32
89223270,64
89226120,64
89227-075,32
89227138,32
89227-565,32
89230540,32
89233735,64
89235210,64
89237-430,96
89237-478,32
89237-820,32
89239250,32
89240000,96
89240-000,32
89245000,128
89245-000,32
89248-000,32
89249000,64
89249-000,64
89251-360,32
89251701,32
89251-970,32
89253-120,32
89253-435,32
89253600,32
89254-105,32
89254-261,32
89255-420,32
89256-050,32
89256120,32
89256-720,32
89256-730,32
89257-509,32
89258000,32
89258810,32
89260-500,32
89265-780,96
89270000,32
89-270000,32
89275000,32
89278-000,32
89281-027,64
89283042,32
89286-350,32
89287165,64
89287425,32
89294000,32
89300094,32
89300-453,64
89302514,32
89304503,32
89304617,64
89400000,96
89460236,64
89480-000,32
89500-076,32
89500-166,32
89500220,64
89500-253,64
89500-344,32
89501260,32
89504772,64
89509-039,32
89515-000,32
89520000,128
89562-304,64
89567-088,32
89570-000,32
89580-000,32
89600000,224
89600-000,160
89609000,96
89620000,64
89620-000,160
89642-000,32
89650-000,32
89665-000,160
89680-000,32
89700-055,32
89700176,32
89703-294,32
89710025,32
89711-010,32
89730-000,32
89745-000,32
89770-000,32
89801-070,32
89801071,32
89801-148,32
89802100,32
89802-101,128
89802-140,32
89802-300,32
89802-530,32
89805184,32
89809640,32
89809-730,32
89820000,352
89830-000,32
89838-000,32
89855-000,64
89868-000,32
89870-000,32
89896-000,32
89897-000,32
89900-000,64
89920000,32
89930000,32
89930-000,64
89950000,32
90010000,96
90010-270,32
90010272,32
90010273,32
90010-280,32
90010283,32
90010350,32
90010460,32
90020001,32
90020020,32
90020-110,32
90035001,64
90035006,32
90035030,32
90035070,64
90035-090,32
90035091,32
90035-091,64
90035120,64
90035-120,96
90035-121,32
90035-140,32
90035150,128
90035-150,32
90040001,32
90040-143,32
90040200,64
90040-270,32
90040320,32
90040340,32
90050090,32
90050-101,64
90050170,64
90050-170,32
90050-321,64
90050340,32
90050-340,32
90050350,64
90110020,32
90110-020,64
90110150,32
90110-260,32
90110330,32
90130001,32
90130-100,32
90150005,64
90160-040,64
90160070,32
90160240,32
90220-010,32
90220011,32
90220-230,32
90230002,32
90230-181,32
90240-020,32
90240-570,32
90240-600,32
90250210,64
90420010,32
90420110,32
90420-110,32
90420111,32
90420-111,64
90420-170,32
90420-180,32
90430030,32
90430080,64
90430120,32
90430-140,64
90430-160,64
90430172,64
90440002,160
90440-010,32
90440110,32
90440150,32
90450010,32
90450-030,32
90450-040,32
90450060,32
90450120,32
90450220,32
90450-230,32
90460000,32
90460-000,32
90460-010,96
90460020,64
90460050,32
90460110,64
90460-110,64
90470-000,32
90470-140,64
90470230,64
90470-260,32
90470430,64
90470-440,96
90480000,32
90480002,32
90480120,64
90510000,64
90510002,64
90520-080,32
90520450,32
90520-530,32
90520-580,32
90540000,96
90540020,64
90540031,128
90540-031,32
90540070,64
90540100,64
90540131,32
90550090,32
90550100,32
90550140,64
90560003,96
90560020,32
90570080,32
90610-270,32
90620-103,64
90620-110,64
90620132,32
90620190,32
90620260,32
90630080,192
90630088,32
90630-088,32
90630-130,32
90630-180,32
90640001,32
90640130,32
90640200,32
90650001,32
90650120,32
90660-070,32
90660080,32
90660090,32
90670100,32
90670160,96
90680-570,32
90690-150,32
90690170,32
90690-240,32
90690340,32
90690-340,32
90690-400,64
90810000,32
90810080,64
90810-150,32
90810-190,32
90820090,32
90820-090,32
90820170,32
90820190,32
90840290,128
90850-020,96
90850040,32
90850130,32
90870-220,32
90880390,64
90880-390,32
91040-040,64
91040230,32
91040-420,32
91050000,64
91060-000,64
91060-135,32
91060280,32
91110-140,32
91120-090,64
91120300,32
91120-340,32
91120420,32
91130040,32
91170530,32
91170570,32
91180-290,32
91180310,32
91210-000,32
91210001,64
91215030,32
91220320,32
91225180,32
91260252,64
91310-003,32
91320000,32
91320150,32
91320-321,32
91330001,32
91330050,64
91330170,96
91330-300,32
91330430,32
91330490,128
91330500,64
91340-001,32
91340110,96
91340230,96
91350130,32
91350-180,32
91360-470,32
91370-170,64
91380200,32
91380440,32
91410130,64
91410330,32
91430100,64
91450159,32
91450510,64
91450-510,32
91510330,32
91510-420,32
91520540,64
91520-540,32
91520615,64
91530-000,64
91530160,64
91540180,32
91540-220,96
91550280,32
91710010,32
91712010,32
91712150,192
91720-110,32
91720130,32
91720-480,32
91740000,32
91740001,32
91740-001,32
91740-550,32
91740800,96
91750230,32
91751-830,32
91755-118,32
91760030,64
91760110,64
91760-140,32
91760-370,32
91760450,32
91760-450,32
91760490,32
91760520,64
91770010,32
91770060,32
91770140,32
91781200,32
91787-318,32
91787375,32
91787-400,32
91787470,32
91787766,32
91900-120,32
91900-580,32
91900590,32
91910-001,32
91910-154,32
91910250,32
91910-560,64
91920000,64
91920010,32
91920130,32
91920520,32
91920530,32
91920610,64
91920650,32
92010-100,32
92010170,64
92010270,32
92020340,96
92020-510,32
92024,236
92030180,32
92031080,32
92032436,32
92032722,64
92035-050,32
92035-518,32
92035525,64
92110340,32
92110-340,32
92110-470,64
92120080,32
92120200,32
92200-160,32
92200425,64
92200580,32
92200-720,32
92310114,32
92310270,32
92320177,32
92320-530,32
92320820,32
92330200,32
92410460,32
92420370,32
92510428,64
92510705,64
92510845,32
92511510,64
92511-715,128
92519446,32
92700-110,32
92702450,64
92705200,32
92714680,32
92722330,32
92728-190,32
92990000,32
93010030,64
93010-056,32
93010090,32
93010210,32
93010260,32
93022-590,32
93025490,32
93030225,64
93030-240,32
93035-003,32
93035-240,64
93035280,32
93040090,32
93040193,32
93040220,96
93040570,32
93048315,32
93048370,64
93048-380,32
93110100,32
93110-100,32
93110-260,32
93120040,64
93120560,32
93130060,32
93135330,32
93145443,64
93145-620,32
93210250,32
93216-562,32
93224-720,32
93228030,32
93230-488,32
93260-050,64
93265165,32
93265460,32
93280-280,32
93310420,32
93315090,32
93320-124,32
93330110,64
93336-145,32
93344-460,32
93347053,64
93410-060,32
93410-154,32
93410170,32
93425090,32
93490100,32
93510030,32
93510-310,128
93520450,32
93520573,32
93525060,64
93542110,32
93546650,32
93548110,32
93548330,32
93610-300,32
93610-750,64
93700000,96
93800220,32
93800362,32
93806054,32
93880000,32
93900000,128
93950000,96
93950-000,96
93990000,32
94010-310,32
94030220,32
94035190,32
94040-000,32
94055380,128
94055410,32
94085100,64
94110220,32
94110320,96
94120-360,64
94130080,32
94135400,32
94155000,64
94170062,32
94180-200,32
94185190,32
94195600,64
94380970,32
94415-600,32
94415640,32
94420290,32
94426-500,32
94435200,32
94435280,64
94435550,64
94435670,32
94440000,32
94440-000,64
94445700,32
94451100,32
94460000,64
94460350,32
94465490,64
94475-530,32
94500290,96
94560,236
94760000,32
94810410,64
94814060,32
94814160,64
94818550,64
94820480,32
94910-003,32
94910-170,32
94930-470,32
94931-001,64
94931023,96
94945-260,32
94945-410,32
94950530,64
94960-806,32
94970-360,32
95.084-460,32
95010003,128
95010040,32
95010160,32
95012220,32
95012323,32
95013340,32
95020-001,64
95020060,32
95020200,64
95020340,32
95020360,64
95020412,32
95020470,32
95020-471,32
95030620,32
95030-630,32
95032-520,64
95032-550,64
95032613,32
95034160,32
95034370,32
95034-370,192
95042590,32
95042-590,32
95043640,96
95043-680,32
95044109,64
95046600,32
95050-110,32
95050-150,32
95052020,32
95052-230,32
95054-000,32
95057190,64
95059003,32
95060-145,32
95060310,32
95060620,32
95070-560,64
95072300,64
95072410,32
95074150,64
95080190,64
95080510,32
95082330,64
95082380,32
95084220,32
95084-310,32
95084-440,32
95095-540,96
95096-610,32
95096673,32
95097370,32
95097730,32
95097-730,32
95098060,32
95099-140,32
95099180,32
95110-160,32
95110180,64
95110225,32
95110475,32
95150000,64
95150-000,96
95170158,32
95170180,32
95170-436,32
95170-472,32
95172000,32
95172-000,32
95180-020,32
95180-220,32
95181-152,32
95181899,64
95190000,96
95200-434,32
95208064,32
95211-152,32
95214038,32
95240000,32
95250000,64
95270000,32
95270-000,64
95290000,32
95300000,32
95300-000,32
95315000,128
95330000,32
95330-000,32
95335000,96
95350-000,64
95400-000,64
95500000,32
95500-000,32
95520000,96
95552000,64
95555000,256
95555-000,128
95560000,320
95560-000,128
95568000,32
95572000,32
95585000,64
95588000,64
95590000,256
95590-000,96
95599-000,32
95609754,64
95612022,32
95625000,160
95625-000,64
95650000,32
95670-000,64
95670-126,32
95675142,32
95680000,192
95680-000,32
95700168,32
95700172,64
95700400,32
95700594,32
95700-652,32
95700826,32
95702690,64
95705-018,64
95705-500,32
95705-664,64
95707010,64
95707056,32
95711000,32
95711-970,32
95718-000,32
95720000,64
95720-000,96
95748-000,32
95750000,32
95765000,32
95770-000,32
95775-000,32
95800000,32
95800-000,32
95840000,64
95840-000,32
95860-000,32
95880000,64
95880-000,32
95890-000,64
95895-000,32
95900104,32
95900208,32
95905026,32
95905-026,32
95913192,32
95913-200,32
95914216,32
95914-490,32
95925000,32
95940000,32
95960-000,32
95995-000,32
96010-310,32
96010-540,32
96010-610,64
96010-630,128
96010-971,32
96015-000,192
96015-190,32
96015-560,96
96015-590,64
96020-000,96
96020-260,32
96030-000,64
96030-100,64
96030-370,32
96030400,64
96030-620,64
96040-600,96
96040-835,32
96045007,32
96045-440,64
96050-290,64
96055-112,32
96055-510,128
96055-630,32
96060-002,96
96060170,32
96060290,64
96060-290,32
96060-520,32
96065-390,96
96065450,32
96065-634,32
96065-770,96
96065-772,64
96070-222,32
96070-350,32
96070-380,64
96070-762,64
96075-220,32
96075-520,96
96075-810,96
96076-240,96
96076360,32
96080-070,64
96080100,64
96080-640,96
96083460,32
96085-214,64
96085-470,96
96090090,32
96090-340,32
96170000,96
96190000,32
96200290,32
96200-290,64
96200380,32
96201220,64
96202336,32
96202350,32
96202570,32
96202-630,32
96206030,32
96207-470,32
96211-500,32
96211-510,32
96211520,32
96215-170,64
96215-690,32
96216-210,32
96225-000,32
96230-000,32
96270-000,32
96300000,32
96330-000,64
96395-000,32
96400-030,32
96408-850,32
96412000,32
96490000,32
96495-000,32
96503148,96
96505212,32
96505-240,32
96508010,32
96508226,32
96508260,32
96570-000,64
96600-000,96
96610000,128
96610-000,32
